address,model,status,n_tokens,prompt_tokens,completion_tokens,gen_code,is_empty
0x00674045bb7c17f0aa1cde34780d6c51af548728,description_v1111_4,1,2752.0,2006.0,746.0,1.0,False
0x00685230359bdb9e16704e1d3918b553e9a015e2,description_v1111_5,1,2255.0,1537.0,718.0,1.0,False
0x007d42b9192b8c087b0d3e6ef73aae48e74b41c1,description_v1111_4,1,4464.0,3826.0,638.0,1.0,False
0x0286f920f893513c7ec9fe35ba0a4760229a243e,description_v1111_2,1,2000.0,1170.0,830.0,1.0,False
0x035a401972f228b58dcae76bf318b54ed036d680,description_v1111_2,1,2642.0,1798.0,844.0,1.0,False
0x05215fce25902366480696f38c3093e31dbce69a,description_v1111_5,1,19063.0,18256.0,807.0,1.0,False
0x05461124c86c0ad7c5d8e012e1499fd9109ffb7d,description_v1111_5,1,4403.0,3793.0,610.0,1.0,False
0x072b4b3008eb2177cce628123d24e75a8e34b9b0,description_v1111_5,1,2758.0,1815.0,943.0,1.0,False
0x0a97094c19295e320d5121d72139a150021a2702,description_v1111_2,1,9358.0,8745.0,613.0,1.0,False
0x0ad3227eb47597b566ec138b3afd78cfea752de5,description_v1111_1,1,21620.0,20792.0,828.0,1.0,False
0x0b7dc5a43ce121b4eaaa41b0f4f43bba47bb8951,description_v1111_2,1,2957.0,2521.0,436.0,1.0,False
0x0b8d56c26d8cf16fe1bddf4967753503d974de06,description_v1111_5,1,2249.0,1605.0,644.0,1.0,False
0x0efef0b34638addc8833ba729ae20016b5f24ffc,description_v1111_3,1,3674.0,3122.0,552.0,1.0,False
0x0f90ef4e2526e3d1791862574f9fb26a0f39ec86,description_v1111_5,"This model's maximum context length is 32768 tokens. However, your messages resulted in 41788 tokens. Please reduce the length of the messages.",0.0,0.0,0.0,0.0,0
0x112918a54e3ada863cf694970da0756f1eecc68d,description_v1111_2,1,1911.0,1177.0,734.0,1.0,False
0x12d5b7c26dd8dc6e2f71f5bf240d5e76452b2fe5,description_v1111_4,1,983.0,579.0,404.0,1.0,False
0x12d66f87a04a9e220743712ce6d9bb1b5616b8fc,description_v1111_5,1,14429.0,13920.0,509.0,1.0,False
0x141044ccc363d6e8d92dd8983422775913e304ec,description_v1111_4,1,4786.0,4103.0,683.0,1.0,False
0x167cb3f2446f829eb327344b66e271d1a7efec9a,description_v1111_5,1,23297.0,22348.0,949.0,1.0,False
0x16a0772b17ae004e6645e0e95bf50ad69498a34e,description_v1111_3,1,2461.0,1699.0,762.0,1.0,False
0x18639f44f946983bf3413d9b51322d05c29d269e,description_v1111_5,1,1618.0,979.0,639.0,1.0,False
0x18a672e11d637fffadccc99b152f4895da069601,description_v1111_3,1,28439.0,27849.0,590.0,1.0,False
