address,model,status,n_tokens,prompt_tokens,completion_tokens,gen_code,is_empty
0x3cb7a642b1966c94c425c0a903f4c0e033e9b7e9,bytecode_4,1,2272.0,2090.0,182.0,0.0,0
0x3cc29b94e917b9e8c11134634125b833f0b91e4f,bytecode_4,1,4068.0,3887.0,181.0,0.0,0
0x3cd9024168e6240b4f18b466d9bea9f8efc66004,bytecode_4,1,2348.0,2160.0,188.0,0.0,0
0x3d807baa0342b748ec59aa0b01e93f774672f7ac,bytecode_3,1,6062.0,5842.0,220.0,1.0,False
0x3e1a13a6b8bafd58a5bc33a20dac48aa1868daea,bytecode_1,1,1394.0,1170.0,224.0,1.0,False
0x3e2cbed7ab1196c0f52ab4c5452b6668477d7e26,bytecode_4,1,998.0,718.0,280.0,1.0,False
0x3e6eb90d362535fb073e5723709a9ea449cdd6cd,bytecode_1,1,2358.0,2020.0,338.0,1.0,True
0x3e752ffd5eff7b7f2715ef43d8339ecabd0e65b9,bytecode_4,1,1339.0,1171.0,168.0,0.0,0
0x3ef0979d63b66fc3c1b1fdf664deb7059b4fb59e,bytecode_2,1,7359.0,6738.0,621.0,1.0,False
0x3f170a119584de1ce0e257d9fdec4099d564d91c,bytecode_1,1,2033.0,1766.0,267.0,1.0,True
0x3f3c78290d05517443fb64649c23efc0fade33fa,bytecode_3,1,1087.0,802.0,285.0,1.0,False
0x3f60651303846a417362377910a2a8c5caede024,bytecode_3,1,1381.0,914.0,467.0,1.0,False
0x3fbf67bab8461d59e49b1560a6375968f3c3a9a6,bytecode_4,1,4130.0,4050.0,80.0,0.0,0
0x3fd30f3e1fbf4f3ea6bdf3e3bb11826266708869,bytecode_4,1,5322.0,5149.0,173.0,0.0,0
0x3fd7d3a5cd8c252f7dde95b2908f22a316f05ad2,bytecode_4,1,3813.0,3759.0,54.0,0.0,0
0x40117c4f66e9a7e3058558e6ffe4232e1a896c6a,bytecode_3,1,3613.0,3085.0,528.0,1.0,False
0x4040dfed08346b98336be48072d071f0805c3ae0,bytecode_4,1,4763.0,4255.0,508.0,1.0,False
0x404c41da498cd32217e59e8ec718bd1579591748,bytecode_4,1,5262.0,4741.0,521.0,1.0,False
0x4126632bd44dd9c82604252e3466e5766e266b0e,bytecode_4,1,1732.0,1492.0,240.0,1.0,True
0x41634a7cb08ee639a751973e63577ddcfe9e7101,bytecode_4,1,3556.0,3368.0,188.0,0.0,0
0x41a5b8aa081dcd69ace566061d5b6adcb92cae1c,bytecode_4,1,7840.0,7405.0,435.0,1.0,True
0x42742cd5a3462e77c79d28df5e186248813f1a6c,bytecode_5,1,2617.0,2103.0,514.0,1.0,False
0x428472c5664d079eb4f035d872801241a4e8a4de,bytecode_4,1,552.0,351.0,201.0,0.0,0
0x42b9aa7a244b38ef56dff4d2df7e7a7013a59cbf,bytecode_5,1,3371.0,3139.0,232.0,1.0,True
0x42ca77fd0cab2148cc7da41239af36925f0963c3,bytecode_2,1,1834.0,1490.0,344.0,1.0,False
0x42cee7dd9b47c2cee35ca996a712e8c99471d46f,bytecode_5,1,3469.0,2987.0,482.0,1.0,False
0x42f1935bae7a16eac35a9f05e485ecf42a111e00,bytecode_1,1,1441.0,1065.0,376.0,1.0,False
0x42fbfb1d1994a99de3bc52c2172d8370cd3d6671,bytecode_4,1,6357.0,6178.0,179.0,0.0,0
0x4363b5d64f228c819dc706889b09a0dc76e22fb0,bytecode_1,1,2649.0,2366.0,283.0,1.0,True
0x43b82a8d1a0d25293b3d128efb358c0b39a777b3,bytecode_4,1,1642.0,1495.0,147.0,0.0,0
0x446044b773018fd6a0f481f0062e648e55685328,bytecode_5,1,3073.0,2797.0,276.0,1.0,True
0x449335a73eaa9456a47494cfbf2b27588febf3ae,bytecode_4,1,3273.0,2966.0,307.0,1.0,False
0x44e081cac2406a4efe165178c2a4d77f7a7854d4,bytecode_4,1,2525.0,2355.0,170.0,0.0,0
0x45d3ce9da80d2331627d8a87ae4f225320bbe30b,bytecode_4,1,1136.0,931.0,205.0,0.0,0
0x45fe2a813c4bd60b0415bd84f5a464be8d3a36b7,bytecode_5,1,7543.0,7292.0,251.0,1.0,False
0x4602047d7e263866937bc8e7a452a1c39f68dd53,bytecode_4,1,3334.0,3087.0,247.0,0.0,0
0x460ba527cbe7681e7edc93eafb08f8b1d18ca1eb,bytecode_4,1,1331.0,1029.0,302.0,1.0,True
0x465d3bd8ba9879352796a2337b58d2ad9f4b8175,bytecode_4,1,2392.0,2263.0,129.0,0.0,0
0x46751d82e59684f39bc554c6797663d62cef0f75,bytecode_4,1,4325.0,3961.0,364.0,1.0,False
0x46b87b9c794ddb93b2a16bc1719111caec1cbd88,bytecode_5,1,3308.0,3025.0,283.0,1.0,False
0x46c635b772115ad2c3df7abe0d35eb908abad4b8,bytecode_4,1,2723.0,2551.0,172.0,0.0,0
0x46fa5ea512a72f18cb07cd06c3865b59549a7f8d,bytecode_4,1,3384.0,3112.0,272.0,1.0,False
0x4702a04b84dbd61a7494283349444ea784ba9593,bytecode_4,1,3014.0,2905.0,109.0,0.0,0
0x47094713a4b08b38e25787c34453b4c48824b0f8,bytecode_3,1,659.0,478.0,181.0,1.0,False
0x47423b0fdb181ecab813c908307e9795c0272db7,bytecode_1,1,4562.0,4218.0,344.0,1.0,False
0x477f97ec5d39946bb5c2964ed523a99d5dfcdcf8,bytecode_5,1,1810.0,1532.0,278.0,1.0,False
